Unidade;Nome Unidade;Setor;Descrição Setor;Atividade;Máquina;Descrição Máquina;Nº Patrimônio;Plano;Descrição Plano;Sequência Manutenção;Data Execução;Quantidade Período;Sequência Tarefa;Descrição Tarefa;Funcionário;Nome Funcionário;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1259;CARRÉ - SERRA DE VÉRTEBRAS SOFFINOX CL - SERRA - MOTOR;254650;1;PREVENTIVA;1;04/10/2025;60;4005;MOTORES:REVISAR/ VERIFICAR RUÍDO DOS ROLAMENTOS, LUBRIFICAÇÃO, FOLGAS, ETC.;377241;DAVID BATISTA CONRADO;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1330;PALETA ESQUERDA - DEBOFLEX MAREL - NÓRIA PRINCIPAL - ESTICADOR;254618;1;PREVENTIVA;1;21/06/2025;60;4063;VERIFICAR ESTICADOR (DANOS);323747;ALESSANDRO DA SILVA CARNEIRO;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1331;PALETA DIREITA - DEBOFLEX MAREL - NÓRIA PRINCIPAL - ESTICADOR;254619;1;PREVENTIVA;1;21/06/2025;60;4063;VERIFICAR ESTICADOR (DANOS);323747;ALESSANDRO DA SILVA CARNEIRO;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1336;PERNIL AÉREO - DESOSSA PERNIL X-HAM SULMAQ - DISPOSITIVO ABERTURA DE ALGEMA;254630;1;PREVENTIVA;1;02/08/2025;45;53199;VERIFICAR DESGASTE NOS GUIAS LINEARES;;323747;ALESSANDRO DA SILVA CARNEIRO;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1337;PERNIL AÉREO - DESOSSA PERNIL X-HAM SULMAQ - DISPOSITIVO VIRADOR DE ALGEMA 90°;254630;1;PREVENTIVA;1;02/08/2025;45;53199;VERIFICAR DESGASTE NOS GUIAS LINEARES;;323747;ALESSANDRO DA SILVA CARNEIRO;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1338;PERNIL AÉREO - DESOSSA PERNIL X-HAM SULMAQ - DISPOSITIVO VIRADOR DE ALGEMA 180°;254630;1;PREVENTIVA;1;02/08/2025;45;53199;VERIFICAR DESGASTE NOS GUIAS LINEARES;;323747;ALESSANDRO DA SILVA CARNEIRO;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1422;PALETA DIREITA - DEBOFLEX MAREL - ESTEIRA DE PENDURA - MOTOREDUTOR;254619;1;PREVENTIVA;1;18/09/2025;60;16;REVISAR REDUTOR E MOTOR;254788;SILVESTER KOMINSKI DE SOUZA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1441;PALETA DIREITA - DEBOFLEX MAREL - ESTEIRA TRANSVERSAL 01;254619;1;PREVENTIVA;1;18/09/2025;60;762;VERIFICAR DESGASTES E FOLGAS NA ESTEIRA;254788;SILVESTER KOMINSKI DE SOUZA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1441;PALETA DIREITA - DEBOFLEX MAREL - ESTEIRA TRANSVERSAL 01;254619;1;PREVENTIVA;2;18/09/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254788;SILVESTER KOMINSKI DE SOUZA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1701;PERNIL AÉREO - ESTEIRA PU OSSOS;0;1;PREVENTIVA;1;04/10/2025;60;762;VERIFICAR DESGASTES E FOLGAS NA ESTEIRA;254056;ROBSON GARCIA RIBEIRO;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1701;PERNIL AÉREO - ESTEIRA PU OSSOS;0;1;PREVENTIVA;2;18/10/2025;60;53189;INSPECIONAR RASPADORES QUANTO A INTEGRIDADE E FIXAÇÃO, SUBSTITUINDO CASO NECESSÁRIO;;254788;SILVESTER KOMINSKI DE SOUZA;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1887;PERNIL AÉREO - DESOSSA PERNIL X-HAM SULMAQ - SISTEMA DE SEGURANÇA;254630;1;PREVENTIVA;1;19/07/2025;30;4335;VERIFICAR SISTEMA DE SEGURANÇA;254788;SILVESTER KOMINSKI DE SOUZA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1938;PALETA ESQUERDA - ESTEIRA AÉREA RECEPÇÃO DE PALETA;;1;PREVENTIVA;1;20/09/2025;60;762;VERIFICAR DESGASTES E FOLGAS NA ESTEIRA;323747;ALESSANDRO DA SILVA CARNEIRO;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1996;ESPOSTEJAMENTO - NÓRIA CAIXAS BRANCAS LIMPAS SULMAQ - ESTICADOR 02;254640;1;PREVENTIVA;1;19/07/2025;15;5311;ESTICADOR PNEUMÁTICO DE NOREA, VERIFICAR INTEGRIDADE, SOLDAS, ATUADORES E ACIONAMENTOS BEM COMO RODA GUIA;;323747;ALESSANDRO DA SILVA CARNEIRO;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1997;ESPOSTEJAMENTO - NÓRIA CAIXAS BRANCAS LIMPAS SULMAQ - ESTICADOR 03;254640;1;PREVENTIVA;1;19/07/2025;15;5311;ESTICADOR PNEUMÁTICO DE NOREA, VERIFICAR INTEGRIDADE, SOLDAS, ATUADORES E ACIONAMENTOS BEM COMO RODA GUIA;;323747;ALESSANDRO DA SILVA CARNEIRO;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;1998;MEZANINO - NÓRIA DERRUBADA CARCACAS SULMAQ - ESTICADOR;254527;1;PREVENTIVA;1;30/08/2025;15;5311;ESTICADOR PNEUMÁTICO DE NOREA, VERIFICAR INTEGRIDADE, SOLDAS, ATUADORES E ACIONAMENTOS BEM COMO RODA GUIA;;254443;ANDERSON DOS SANTOS LIMA;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2000;ESPOSTEJAMENTO - NÓRIA CAIXAS BRANCAS LIMPAS SULMAQ - REDUTOR 03 - MOTOR 03;254640;1;PREVENTIVA;1;19/07/2025;60;16;REVISAR REDUTOR E MOTOR;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2424;ESPOSTEJAMENTO - SIST. ESTEIRAS MATÉRIA PRIMA;0;1;PREVENTIVA;1;26/07/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;394088;LUIS GABRIEL CORREIA PIRES;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2425;ESPOSTEJAMENTO - SIST. ESTEIRAS MATÉRIA PRIMA - ESTEIRA 01;0;1;PREVENTIVA;1;26/07/2025;60;762;VERIFICAR DESGASTES E FOLGAS NA ESTEIRA;394088;LUIS GABRIEL CORREIA PIRES;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2428;ESPOSTEJAMENTO - SIST. ESTEIRAS MATÉRIA PRIMA - ESTEIRA 02;0;1;PREVENTIVA;1;26/07/2025;60;762;VERIFICAR DESGASTES E FOLGAS NA ESTEIRA;394088;LUIS GABRIEL CORREIA PIRES;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2431;ESPOSTEJAMENTO - SIST. ESTEIRAS MATÉRIA PRIMA - ESTEIRA 03;0;1;PREVENTIVA;1;26/07/2025;60;762;VERIFICAR DESGASTES E FOLGAS NA ESTEIRA;394088;LUIS GABRIEL CORREIA PIRES;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2434;ESPOSTEJAMENTO - SIST. ESTEIRAS MATÉRIA PRIMA - SISTEMA ELÉTRICO;0;1;PREVENTIVA;1;26/07/2025;60;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;394088;LUIS GABRIEL CORREIA PIRES;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2435;ESPOSTEJAMENTO - SIST. ESTEIRAS MATÉRIA PRIMA - SISTEMA DE SEGURANÇA;0;1;PREVENTIVA;1;26/07/2025;60;4335;VERIFICAR SISTEMA DE SEGURANÇA;394088;LUIS GABRIEL CORREIA PIRES;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2436;ESPOSTEJAMENTO - SIST. ESTEIRAS MATÉRIA PRIMA - SISTEMA PNEUMÁTICO;0;1;PREVENTIVA;1;26/07/2025;60;5295;VERIFICAÇÃO DO CONJUNTO PNEUMÁTICO;;394088;LUIS GABRIEL CORREIA PIRES;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2669;MEZANINO - NÓRIA DE SUBIDA DE CARCAÇA SULMAQ - SISTEMA DE SEGURANÇA;258872;1;PREVENTIVA;1;09/08/2025;60;4335;VERIFICAR SISTEMA DE SEGURANÇA;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2857;EMBALAGEM SOBREPALETA - EMBALADORA FLOWPACK PV550 ULMA - SISTEMA DE TRANSMISSÃO;254656;1;PREVENTIVA;1;09/08/2025;60;54144;TRANSMISSÃO: VERIFICAÇÃO DE COMPONENTES E FUNCIONAMENTO;255157;LUCIANO ANTUNES GOMES;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2864;PALETA ESQUERDA - DEBOFLEX MAREL - CORTADOR DE PÉS - ESTEIRA OSSOS - MOTOR;254618;1;PREVENTIVA;1;09/08/2025;60;16;REVISAR REDUTOR E MOTOR;254788;SILVESTER KOMINSKI DE SOUZA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2865;PALETA ESQUERDA - DEBOFLEX MAREL - CORTADOR DE PÉS - ESTEIRA OSSOS;254618;1;PREVENTIVA;1;09/08/2025;60;762;VERIFICAR DESGASTES E FOLGAS NA ESTEIRA;254788;SILVESTER KOMINSKI DE SOUZA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;2865;PALETA ESQUERDA - DEBOFLEX MAREL - CORTADOR DE PÉS - ESTEIRA OSSOS;254618;1;PREVENTIVA;2;09/08/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254788;SILVESTER KOMINSKI DE SOUZA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;4832;DOSADOR NÓRIA DE SUBIDA PARA NÓRIA DERRUBADA;0;1;PREVENTIVA;1;01/11/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;4833;DOSADOR NÓRIA DE SUBIDA PARA NÓRIA DERRUBADA - SISTEMA ELÉTRICO;0;1;PREVENTIVA;1;01/11/2025;30;53925;VERIFICAR SISTEMA ELÉTRICO EM GERAL;;254443;ANDERSON DOS SANTOS LIMA;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;4834;DOSADOR NÓRIA DE SUBIDA PARA NÓRIA DERRUBADA - SISTEMA PNEUMÁTICO;0;1;PREVENTIVA;1;01/11/2025;15;5295;VERIFICAÇÃO DO CONJUNTO PNEUMÁTICO;;254443;ANDERSON DOS SANTOS LIMA;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;4978;ESPOSTEJAMENTO - NÓRIA CAIXAS BRANCAS LIMPAS SULMAQ - TÚNEL DE SECAGEM;254640;1;PREVENTIVA;1;05/11/2025;60;100061;VERIFICAR O FUNCIONAMENTO DE TODOS OS EXAUSTORES QUE COMPÕEM O SISTEMA DE EXAUSTÃO;323747;ALESSANDRO DA SILVA CARNEIRO;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985423;CORTES ESP - COSTELA - EMBALADORA FLOWPACK PV550 ULMA;254674;1;PREVENTIVA;9;14/03/2024;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254389;RAFAEL BUENO BARBOSA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985423;CORTES ESP - COSTELA - EMBALADORA FLOWPACK PV550 ULMA;254674;1;PREVENTIVA;11;14/03/2024;60;3291;COMANDO E SISTEMA ELÉTRICO: REVISÃO VISUAL APERTANDO BORNES, ANALISANDO CONTATOS, FIAÇÃO, FINS DE CURSO, ALTURAS, FIXAÇÕES;254389;RAFAEL BUENO BARBOSA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985423;CORTES ESP - COSTELA - EMBALADORA FLOWPACK PV550 ULMA;254674;1;PREVENTIVA;12;14/03/2024;60;5201;REALIZAR VERIFICAÇÃO DA CAIXA DE LIGAÇÃO, VEDAÇÕES E CABOS ELÉTRICOS;;254389;RAFAEL BUENO BARBOSA;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985429;EMBALAGEM CARRÉ - EMBALADORA FLOWPACK PV550 ULMA;254657;1;PREVENTIVA;29;18/03/2024;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254389;RAFAEL BUENO BARBOSA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985429;EMBALAGEM CARRÉ - EMBALADORA FLOWPACK PV550 ULMA;254657;1;PREVENTIVA;31;18/03/2024;60;3291;COMANDO E SISTEMA ELÉTRICO: REVISÃO VISUAL APERTANDO BORNES, ANALISANDO CONTATOS, FIAÇÃO, FINS DE CURSO, ALTURAS, FIXAÇÕES;254389;RAFAEL BUENO BARBOSA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985429;EMBALAGEM CARRÉ - EMBALADORA FLOWPACK PV550 ULMA;254657;1;PREVENTIVA;32;18/03/2024;60;5201;REALIZAR VERIFICAÇÃO DA CAIXA DE LIGAÇÃO, VEDAÇÕES E CABOS ELÉTRICOS;;254389;RAFAEL BUENO BARBOSA;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985433;MEZANINO - NÓRIA DERRUBADA CARCACAS SULMAQ;254527;1;PREVENTIVA;18;11/03/2024;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985433;MEZANINO - NÓRIA DERRUBADA CARCACAS SULMAQ;254527;1;PREVENTIVA;21;30/08/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985438;NÓREA LAVAGEM E LUBRIFICAÇÃO DE CARRETILHAS POS DERRUBADA MEZANINO;;1;PREVENTIVA;9;26/03/2024;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;255130;RODRIGO CHARLES VIEIRA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985438;NÓREA LAVAGEM E LUBRIFICAÇÃO DE CARRETILHAS POS DERRUBADA MEZANINO;;1;PREVENTIVA;10;26/03/2024;60;3391;SISTEMA HIDRÁULICO: REVISÃO VISUAL ANALISANDO VAZAMENTOS, MANGUEIRAS, CILINDRO, VÁLVULAS, ETC.;255130;RODRIGO CHARLES VIEIRA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985438;NÓREA LAVAGEM E LUBRIFICAÇÃO DE CARRETILHAS POS DERRUBADA MEZANINO;;1;PREVENTIVA;11;26/03/2024;60;3291;COMANDO E SISTEMA ELÉTRICO: REVISÃO VISUAL APERTANDO BORNES, ANALISANDO CONTATOS, FIAÇÃO, FINS DE CURSO, ALTURAS, FIXAÇÕES;255130;RODRIGO CHARLES VIEIRA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985438;NÓREA LAVAGEM E LUBRIFICAÇÃO DE CARRETILHAS POS DERRUBADA MEZANINO;;1;PREVENTIVA;12;26/03/2024;60;5201;REALIZAR VERIFICAÇÃO DA CAIXA DE LIGAÇÃO, VEDAÇÕES E CABOS ELÉTRICOS;;255130;RODRIGO CHARLES VIEIRA;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985439;NÓREA TAM ACUMULO DE CARRETILHAS POS LAVAGEM E LUBRIFICAÇÃO MEZANINO;;1;PREVENTIVA;9;25/03/2024;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;255130;RODRIGO CHARLES VIEIRA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985439;NÓREA TAM ACUMULO DE CARRETILHAS POS LAVAGEM E LUBRIFICAÇÃO MEZANINO;;1;PREVENTIVA;10;25/03/2024;60;3391;SISTEMA HIDRÁULICO: REVISÃO VISUAL ANALISANDO VAZAMENTOS, MANGUEIRAS, CILINDRO, VÁLVULAS, ETC.;255130;RODRIGO CHARLES VIEIRA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985439;NÓREA TAM ACUMULO DE CARRETILHAS POS LAVAGEM E LUBRIFICAÇÃO MEZANINO;;1;PREVENTIVA;11;25/03/2024;60;3291;COMANDO E SISTEMA ELÉTRICO: REVISÃO VISUAL APERTANDO BORNES, ANALISANDO CONTATOS, FIAÇÃO, FINS DE CURSO, ALTURAS, FIXAÇÕES;255130;RODRIGO CHARLES VIEIRA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985439;NÓREA TAM ACUMULO DE CARRETILHAS POS LAVAGEM E LUBRIFICAÇÃO MEZANINO;;1;PREVENTIVA;12;25/03/2024;60;5201;REALIZAR VERIFICAÇÃO DA CAIXA DE LIGAÇÃO, VEDAÇÕES E CABOS ELÉTRICOS;;255130;RODRIGO CHARLES VIEIRA;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985440;MEZANINO - NÓRIA DE SUBIDA DE CARCAÇA SULMAQ;258872;1;PREVENTIVA;18;12/03/2024;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985440;MEZANINO - NÓRIA DE SUBIDA DE CARCAÇA SULMAQ;258872;1;PREVENTIVA;21;23/07/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985441;ESPOSTEJAMENTO - NÓRIA CAIXAS BRANCAS LIMPAS SULMAQ;254640;1;PREVENTIVA;12;19/07/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985441;ESPOSTEJAMENTO - NÓRIA CAIXAS BRANCAS LIMPAS SULMAQ;254640;1;PREVENTIVA;13;19/07/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985441;ESPOSTEJAMENTO - NÓRIA CAIXAS BRANCAS LIMPAS SULMAQ;254640;1;PREVENTIVA;14;19/07/2025;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985562;PALETA DIREITA - DEBOFLEX MAREL;254619;1;PREVENTIVA;67;11/03/2024;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985562;PALETA DIREITA - DEBOFLEX MAREL;254619;1;PREVENTIVA;68;11/03/2024;60;3391;SISTEMA HIDRÁULICO: REVISÃO VISUAL ANALISANDO VAZAMENTOS, MANGUEIRAS, CILINDRO, VÁLVULAS, ETC.;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985562;PALETA DIREITA - DEBOFLEX MAREL;254619;1;PREVENTIVA;69;11/03/2024;60;3291;COMANDO E SISTEMA ELÉTRICO: REVISÃO VISUAL APERTANDO BORNES, ANALISANDO CONTATOS, FIAÇÃO, FINS DE CURSO, ALTURAS, FIXAÇÕES;254443;ANDERSON DOS SANTOS LIMA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985562;PALETA DIREITA - DEBOFLEX MAREL;254619;1;PREVENTIVA;70;11/03/2024;60;5201;REALIZAR VERIFICAÇÃO DA CAIXA DE LIGAÇÃO, VEDAÇÕES E CABOS ELÉTRICOS;;254443;ANDERSON DOS SANTOS LIMA;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985562;PALETA DIREITA - DEBOFLEX MAREL;254619;1;PREVENTIVA;72;27/09/2025;30;100070;VERIFICAÇÃO DE INTEGRIDADE DE GUIAS;254788;SILVESTER KOMINSKI DE SOUZA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985564;PALETA ESQUERDA - DEBOFLEX;254618;1;PREVENTIVA;64;12/03/2024;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;254232;ROMARIO KASPCHAK;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985564;PALETA ESQUERDA - DEBOFLEX;254618;1;PREVENTIVA;65;12/03/2024;60;3391;SISTEMA HIDRÁULICO: REVISÃO VISUAL ANALISANDO VAZAMENTOS, MANGUEIRAS, CILINDRO, VÁLVULAS, ETC.;254232;ROMARIO KASPCHAK;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985564;PALETA ESQUERDA - DEBOFLEX;254618;1;PREVENTIVA;66;12/03/2024;60;3291;COMANDO E SISTEMA ELÉTRICO: REVISÃO VISUAL APERTANDO BORNES, ANALISANDO CONTATOS, FIAÇÃO, FINS DE CURSO, ALTURAS, FIXAÇÕES;254232;ROMARIO KASPCHAK;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985564;PALETA ESQUERDA - DEBOFLEX;254618;1;PREVENTIVA;67;12/03/2024;60;5201;REALIZAR VERIFICAÇÃO DA CAIXA DE LIGAÇÃO, VEDAÇÕES E CABOS ELÉTRICOS;;254232;ROMARIO KASPCHAK;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985564;PALETA ESQUERDA - DEBOFLEX;254618;1;PREVENTIVA;68;27/09/2025;30;100070;VERIFICAÇÃO DE INTEGRIDADE DE GUIAS;254788;SILVESTER KOMINSKI DE SOUZA;;
92;FRIG. AURORA CASTRO;EPJ;SETOR DE ESPOSTEJAMENTO       ;2224;99985568;EMBALAGEM SOBREPALETA - EMBALADORA FLOWPACK PV550 ULMA;254656;1;PREVENTIVA;20;11/03/2024;60;3320;ESTRUTURA E COMPONENTES: REALIZAR INSPEÇÃO VISUAL, ANALISANDO CORROSÃO, COMPONENTES DE FIXAÇÃO, SOLDAS, VIBRAÇÃO, BATENTES, E PLACAS DE SELAGEM;255157;LUCIANO ANTUNES GOMES;;
